"expName","date","participant","trial","verb","category","rated_category","rating"
"verb_norming_L1swe","2018_Sep_10_1352",803,110,"nappa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1352",803,111,"vanka","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1352",803,111,"vanka","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1352",803,112,"springa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1352",803,112,"springa","leg","Arm",2
"verb_norming_L1swe","2018_Sep_10_1352",803,113,"trippa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1352",803,113,"trippa","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1352",803,114,"smälla","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1352",803,114,"smälla","arm","Arm",6
"verb_norming_L1swe","2018_Sep_10_1352",803,115,"slunga","arm","Leg",2
"verb_norming_L1swe","2018_Sep_10_1352",803,115,"slunga","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1352",803,116,"rafsa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1352",803,116,"rafsa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1352",803,117,"nypa","arm","Leg",2
"verb_norming_L1swe","2018_Sep_10_1352",803,117,"nypa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1352",803,118,"cykla","leg","Leg",5
"verb_norming_L1swe","2018_Sep_10_1352",803,118,"cykla","leg","Arm",2
"verb_norming_L1swe","2018_Sep_10_1352",803,119,"putta","arm","Leg",2
"verb_norming_L1swe","2018_Sep_10_1352",803,119,"putta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1352",803,120,"sno","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1352",803,120,"sno","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1352",803,121,"glida","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1352",803,121,"glida","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1352",803,122,"klämma","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1352",803,122,"klämma","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1352",803,123,"stå","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1352",803,123,"stå","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1352",803,124,"ösa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1352",803,124,"ösa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1352",803,125,"åla","leg","Leg",4
"verb_norming_L1swe","2018_Sep_10_1352",803,125,"åla","leg","Arm",5
"verb_norming_L1swe","2018_Sep_10_1352",803,126,"kravla","leg","Leg",4
"verb_norming_L1swe","2018_Sep_10_1352",803,126,"kravla","leg","Arm",5
"verb_norming_L1swe","2018_Sep_10_1352",803,127,"löpa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1352",803,127,"löpa","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1352",803,128,"polera","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1352",803,128,"polera","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1352",803,129,"binda","arm","Leg",4
"verb_norming_L1swe","2018_Sep_10_1352",803,129,"binda","arm","Arm",5
"verb_norming_L1swe","2018_Sep_10_1352",803,130,"borsta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1352",803,130,"borsta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1352",803,131,"dunka","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1352",803,131,"dunka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1352",803,132,"rusa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1352",803,132,"rusa","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1352",803,133,"piska","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1352",803,133,"piska","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1352",803,134,"raspa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1352",803,134,"raspa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1352",803,135,"stövla","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1352",803,135,"stövla","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1352",803,136,"hoppa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1352",803,136,"hoppa","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1352",803,137,"vada","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1352",803,137,"vada","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1352",803,138,"slipa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1352",803,138,"slipa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1352",803,139,"röra","arm","Leg",3
"verb_norming_L1swe","2018_Sep_10_1352",803,139,"röra","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1352",803,140,"klösa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1352",803,140,"klösa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1352",803,141,"riva","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1352",803,141,"riva","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1352",803,142,"flacka","leg","Leg",1
"verb_norming_L1swe","2018_Sep_10_1352",803,142,"flacka","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1352",803,143,"dra","arm","Leg",3
"verb_norming_L1swe","2018_Sep_10_1352",803,143,"dra","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1352",803,144,"trycka","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1352",803,144,"trycka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1352",803,145,"knäa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1352",803,145,"knäa","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1352",803,146,"slinta","leg","Leg",4
"verb_norming_L1swe","2018_Sep_10_1352",803,146,"slinta","leg","Arm",7
"verb_norming_L1swe","2018_Sep_10_1352",803,147,"svassa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1352",803,147,"svassa","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1352",803,148,"marschera","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1352",803,148,"marschera","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1352",803,149,"kela","arm","Leg",4
"verb_norming_L1swe","2018_Sep_10_1352",803,149,"kela","arm","Arm",6
"verb_norming_L1swe","2018_Sep_10_1352",803,150,"trampa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1352",803,150,"trampa","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1352",803,151,"strutta","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1352",803,151,"strutta","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1352",803,152,"knacka","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1352",803,152,"knacka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1352",803,153,"kratsa","arm","Leg",4
"verb_norming_L1swe","2018_Sep_10_1352",803,153,"kratsa","arm","Arm",6
"verb_norming_L1swe","2018_Sep_10_1352",803,154,"svaja","leg","Leg",5
"verb_norming_L1swe","2018_Sep_10_1352",803,154,"svaja","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1352",803,155,"släntra","leg","Leg",4
"verb_norming_L1swe","2018_Sep_10_1352",803,155,"släntra","leg","Arm",3
"verb_norming_L1swe","2018_Sep_10_1352",803,156,"sparka","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1352",803,156,"sparka","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1352",803,157,"fösa","arm","Leg",3
"verb_norming_L1swe","2018_Sep_10_1352",803,157,"fösa","arm","Arm",6
"verb_norming_L1swe","2018_Sep_10_1352",803,158,"skjuta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1352",803,158,"skjuta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1352",803,159,"tassa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1352",803,159,"tassa","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1352",803,160,"vingla","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1352",803,160,"vingla","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1352",803,161,"sprinta","leg","Leg",5
"verb_norming_L1swe","2018_Sep_10_1352",803,161,"sprinta","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1352",803,162,"dansa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1352",803,162,"dansa","leg","Arm",2
"verb_norming_L1swe","2018_Sep_10_1352",803,163,"raka","arm","Leg",5
"verb_norming_L1swe","2018_Sep_10_1352",803,163,"raka","arm","Arm",1
"verb_norming_L1swe","2018_Sep_10_1352",803,164,"ro","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1352",803,164,"ro","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1352",803,165,"kila","leg","Leg",5
"verb_norming_L1swe","2018_Sep_10_1352",803,165,"kila","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1352",803,166,"snärta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1352",803,166,"snärta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1352",803,167,"plocka","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1352",803,167,"plocka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1352",803,168,"fånga","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1352",803,168,"fånga","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1352",803,169,"tvinna","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1352",803,169,"tvinna","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,1,"marschera","leg","Arm",4
"verb_norming_L1swe","2018_Sep_11_1257",804,1,"marschera","leg","Leg",7
"verb_norming_L1swe","2018_Sep_11_1257",804,2,"ösa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,2,"ösa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_11_1257",804,3,"skutta","leg","Arm",1
"verb_norming_L1swe","2018_Sep_11_1257",804,3,"skutta","leg","Leg",7
"verb_norming_L1swe","2018_Sep_11_1257",804,4,"snava","leg","Arm",2
"verb_norming_L1swe","2018_Sep_11_1257",804,4,"snava","leg","Leg",7
"verb_norming_L1swe","2018_Sep_11_1257",804,5,"rota","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,5,"rota","arm","Leg",3
"verb_norming_L1swe","2018_Sep_11_1257",804,6,"gestikulera","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,6,"gestikulera","arm","Leg",1
"verb_norming_L1swe","2018_Sep_11_1257",804,7,"repa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,7,"repa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_11_1257",804,8,"gå","leg","Arm",1
"verb_norming_L1swe","2018_Sep_11_1257",804,8,"gå","leg","Leg",7
"verb_norming_L1swe","2018_Sep_11_1257",804,9,"sno","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,9,"sno","arm","Leg",2
"verb_norming_L1swe","2018_Sep_11_1257",804,10,"nappa","arm","Arm",6
"verb_norming_L1swe","2018_Sep_11_1257",804,10,"nappa","arm","Leg",2
"verb_norming_L1swe","2018_Sep_11_1257",804,11,"piska","arm","Arm",6
"verb_norming_L1swe","2018_Sep_11_1257",804,11,"piska","arm","Leg",2
"verb_norming_L1swe","2018_Sep_11_1257",804,12,"skrapa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,12,"skrapa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_11_1257",804,13,"håva","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,13,"håva","arm","Leg",2
"verb_norming_L1swe","2018_Sep_11_1257",804,14,"tåga","leg","Arm",3
"verb_norming_L1swe","2018_Sep_11_1257",804,14,"tåga","leg","Leg",7
"verb_norming_L1swe","2018_Sep_11_1257",804,15,"skura","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,15,"skura","arm","Leg",2
"verb_norming_L1swe","2018_Sep_11_1257",804,16,"svabba","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,16,"svabba","arm","Leg",2
"verb_norming_L1swe","2018_Sep_11_1257",804,17,"skaka","arm","Arm",6
"verb_norming_L1swe","2018_Sep_11_1257",804,17,"skaka","arm","Leg",5
"verb_norming_L1swe","2018_Sep_11_1257",804,18,"kela","arm","Arm",6
"verb_norming_L1swe","2018_Sep_11_1257",804,18,"kela","arm","Leg",3
"verb_norming_L1swe","2018_Sep_11_1257",804,19,"smyga","leg","Arm",1
"verb_norming_L1swe","2018_Sep_11_1257",804,19,"smyga","leg","Leg",7
"verb_norming_L1swe","2018_Sep_11_1257",804,20,"rusa","leg","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,20,"rusa","leg","Leg",2
"verb_norming_L1swe","2018_Sep_11_1257",804,21,"skrubba","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,21,"skrubba","arm","Leg",1
"verb_norming_L1swe","2018_Sep_11_1257",804,22,"gnugga","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,22,"gnugga","arm","Leg",3
"verb_norming_L1swe","2018_Sep_11_1257",804,23,"rista","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,23,"rista","arm","Leg",1
"verb_norming_L1swe","2018_Sep_11_1257",804,24,"riva","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,24,"riva","arm","Leg",2
"verb_norming_L1swe","2018_Sep_11_1257",804,25,"jogga","leg","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,25,"jogga","leg","Leg",2
"verb_norming_L1swe","2018_Sep_11_1257",804,26,"springa","leg","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,26,"springa","leg","Leg",2
"verb_norming_L1swe","2018_Sep_11_1257",804,27,"pressa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,27,"pressa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_11_1257",804,28,"dunka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,28,"dunka","arm","Leg",5
"verb_norming_L1swe","2018_Sep_11_1257",804,29,"snubbla","leg","Arm",2
"verb_norming_L1swe","2018_Sep_11_1257",804,29,"snubbla","leg","Leg",7
"verb_norming_L1swe","2018_Sep_11_1257",804,30,"vada","leg","Arm",1
"verb_norming_L1swe","2018_Sep_11_1257",804,30,"vada","leg","Leg",7
"verb_norming_L1swe","2018_Sep_11_1257",804,31,"paddla","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,31,"paddla","arm","Leg",1
"verb_norming_L1swe","2018_Sep_11_1257",804,32,"greppa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,32,"greppa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_11_1257",804,33,"rulla","leg","Arm",4
"verb_norming_L1swe","2018_Sep_11_1257",804,33,"rulla","leg","Leg",4
"verb_norming_L1swe","2018_Sep_11_1257",804,34,"träda","leg","Arm",4
"verb_norming_L1swe","2018_Sep_11_1257",804,34,"träda","leg","Leg",4
"verb_norming_L1swe","2018_Sep_11_1257",804,35,"trampa","leg","Arm",1
"verb_norming_L1swe","2018_Sep_11_1257",804,35,"trampa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_11_1257",804,36,"tassa","leg","Arm",1
"verb_norming_L1swe","2018_Sep_11_1257",804,36,"tassa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_11_1257",804,37,"halta","leg","Arm",1
"verb_norming_L1swe","2018_Sep_11_1257",804,37,"halta","leg","Leg",7
"verb_norming_L1swe","2018_Sep_11_1257",804,38,"guppa","leg","Arm",1
"verb_norming_L1swe","2018_Sep_11_1257",804,38,"guppa","leg","Leg",5
"verb_norming_L1swe","2018_Sep_11_1257",804,39,"fläta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,39,"fläta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_11_1257",804,40,"klämma","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,40,"klämma","arm","Leg",4
"verb_norming_L1swe","2018_Sep_11_1257",804,41,"dansa","leg","Arm",6
"verb_norming_L1swe","2018_Sep_11_1257",804,41,"dansa","leg","Leg",5
"verb_norming_L1swe","2018_Sep_11_1257",804,42,"hacka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,42,"hacka","arm","Leg",1
"verb_norming_L1swe","2018_Sep_11_1257",804,43,"knipa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,43,"knipa","arm","Leg",5
"verb_norming_L1swe","2018_Sep_11_1257",804,44,"sleva","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,44,"sleva","arm","Leg",1
"verb_norming_L1swe","2018_Sep_11_1257",804,45,"sparka","leg","Arm",1
"verb_norming_L1swe","2018_Sep_11_1257",804,45,"sparka","leg","Leg",7
"verb_norming_L1swe","2018_Sep_11_1257",804,46,"svepa","arm","Arm",5
"verb_norming_L1swe","2018_Sep_11_1257",804,46,"svepa","arm","Leg",5
"verb_norming_L1swe","2018_Sep_11_1257",804,47,"röra","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,47,"röra","arm","Leg",3
"verb_norming_L1swe","2018_Sep_11_1257",804,48,"klå","arm","Arm",4
"verb_norming_L1swe","2018_Sep_11_1257",804,48,"klå","arm","Leg",4
"verb_norming_L1swe","2018_Sep_11_1257",804,49,"putta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,49,"putta","arm","Leg",3
"verb_norming_L1swe","2018_Sep_11_1257",804,50,"skynda","leg","Arm",4
"verb_norming_L1swe","2018_Sep_11_1257",804,50,"skynda","leg","Leg",6
"verb_norming_L1swe","2018_Sep_11_1257",804,51,"kliva","leg","Arm",1
"verb_norming_L1swe","2018_Sep_11_1257",804,51,"kliva","leg","Leg",7
"verb_norming_L1swe","2018_Sep_11_1257",804,52,"torka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,52,"torka","arm","Leg",2
"verb_norming_L1swe","2018_Sep_11_1257",804,53,"slå","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,53,"slå","arm","Leg",1
"verb_norming_L1swe","2018_Sep_11_1257",804,54,"gräva","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,54,"gräva","arm","Leg",3
"verb_norming_L1swe","2018_Sep_11_1257",804,55,"skyffla",NA,"Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,55,"skyffla",NA,"Leg",2
"verb_norming_L1swe","2018_Sep_11_1257",804,56,"irra","leg","Arm",4
"verb_norming_L1swe","2018_Sep_11_1257",804,56,"irra","leg","Leg",5
"verb_norming_L1swe","2018_Sep_11_1257",804,57,"fösa","arm","Arm",6
"verb_norming_L1swe","2018_Sep_11_1257",804,57,"fösa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_11_1257",804,58,"raspa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,58,"raspa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_11_1257",804,59,"grabba","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,59,"grabba","arm","Leg",1
"verb_norming_L1swe","2018_Sep_11_1257",804,60,"skala","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,60,"skala","arm","Leg",1
"verb_norming_L1swe","2018_Sep_11_1257",804,61,"vackla","leg","Arm",2
"verb_norming_L1swe","2018_Sep_11_1257",804,61,"vackla","leg","Leg",5
"verb_norming_L1swe","2018_Sep_11_1257",804,62,"skjuta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,62,"skjuta","arm","Leg",4
"verb_norming_L1swe","2018_Sep_11_1257",804,63,"krama","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,63,"krama","arm","Leg",2
"verb_norming_L1swe","2018_Sep_11_1257",804,64,"fatta","arm","Arm",4
"verb_norming_L1swe","2018_Sep_11_1257",804,64,"fatta","arm","Leg",4
"verb_norming_L1swe","2018_Sep_11_1257",804,65,"studsa","leg","Arm",1
"verb_norming_L1swe","2018_Sep_11_1257",804,65,"studsa","leg","Leg",6
"verb_norming_L1swe","2018_Sep_11_1257",804,66,"hiva","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,66,"hiva","arm","Leg",1
"verb_norming_L1swe","2018_Sep_11_1257",804,67,"kravla","leg","Arm",6
"verb_norming_L1swe","2018_Sep_11_1257",804,67,"kravla","leg","Leg",6
"verb_norming_L1swe","2018_Sep_11_1257",804,68,"svaja","leg","Arm",1
"verb_norming_L1swe","2018_Sep_11_1257",804,68,"svaja","leg","Leg",5
"verb_norming_L1swe","2018_Sep_11_1257",804,69,"vanka","leg","Arm",2
"verb_norming_L1swe","2018_Sep_11_1257",804,69,"vanka","leg","Leg",6
"verb_norming_L1swe","2018_Sep_11_1257",804,70,"åla","leg","Arm",5
"verb_norming_L1swe","2018_Sep_11_1257",804,70,"åla","leg","Leg",5
"verb_norming_L1swe","2018_Sep_11_1257",804,71,"ro","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,71,"ro","arm","Leg",5
"verb_norming_L1swe","2018_Sep_11_1257",804,72,"hissa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,72,"hissa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_11_1257",804,73,"slinta","leg","Arm",6
"verb_norming_L1swe","2018_Sep_11_1257",804,73,"slinta","leg","Leg",2
"verb_norming_L1swe","2018_Sep_11_1257",804,74,"skopa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,74,"skopa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_11_1257",804,75,"kasta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,75,"kasta","arm","Leg",2
"verb_norming_L1swe","2018_Sep_11_1257",804,76,"knoga","leg","Arm",5
"verb_norming_L1swe","2018_Sep_11_1257",804,76,"knoga","leg","Leg",5
"verb_norming_L1swe","2018_Sep_11_1257",804,77,"linda","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,77,"linda","arm","Leg",1
"verb_norming_L1swe","2018_Sep_11_1257",804,78,"peta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,78,"peta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_11_1257",804,79,"stövla","leg","Arm",2
"verb_norming_L1swe","2018_Sep_11_1257",804,79,"stövla","leg","Leg",7
"verb_norming_L1swe","2018_Sep_11_1257",804,80,"cykla","leg","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,80,"cykla","leg","Leg",3
"verb_norming_L1swe","2018_Sep_11_1257",804,81,"klösa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,81,"klösa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_11_1257",804,82,"rycka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,82,"rycka","arm","Leg",1
"verb_norming_L1swe","2018_Sep_11_1257",804,83,"bulta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,83,"bulta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_11_1257",804,84,"hoppa","leg","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,84,"hoppa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_11_1257",804,85,"daska","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,85,"daska","arm","Leg",1
"verb_norming_L1swe","2018_Sep_11_1257",804,86,"polera","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,86,"polera","arm","Leg",1
"verb_norming_L1swe","2018_Sep_11_1257",804,87,"snärta","arm","Arm",6
"verb_norming_L1swe","2018_Sep_11_1257",804,87,"snärta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_11_1257",804,88,"strutta","leg","Arm",5
"verb_norming_L1swe","2018_Sep_11_1257",804,88,"strutta","leg","Leg",2
"verb_norming_L1swe","2018_Sep_11_1257",804,89,"borsta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,89,"borsta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_11_1257",804,90,"knäa","leg","Arm",1
"verb_norming_L1swe","2018_Sep_11_1257",804,90,"knäa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_11_1257",804,91,"städa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,91,"städa","arm","Leg",3
"verb_norming_L1swe","2018_Sep_11_1257",804,92,"lyfta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,92,"lyfta","arm","Leg",3
"verb_norming_L1swe","2018_Sep_11_1257",804,93,"halka","leg","Arm",2
"verb_norming_L1swe","2018_Sep_11_1257",804,93,"halka","leg","Leg",7
"verb_norming_L1swe","2018_Sep_11_1257",804,94,"klippa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,94,"klippa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_11_1257",804,95,"signera","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,95,"signera","arm","Leg",1
"verb_norming_L1swe","2018_Sep_11_1257",804,96,"slita","arm","Arm",7
"verb_norming_L1swe","2018_Sep_11_1257",804,96,"slita","arm","Leg",1
"verb_norming_L1swe","2018_Sep_11_1257",804,97,"ta","arm","Arm",7
