"expName","date","participant","trial","verb","category","rated_category","rating","verb_normed"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,9,"leap","leg","Leg",4,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,9,"leap","leg","Arm",4,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,10,"kick","leg","Leg",7,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,10,"kick","leg","Arm",1,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,11,"plod","leg","Leg",4,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,11,"plod","leg","Arm",7,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,12,"sign","arm","Leg",1,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,12,"sign","arm","Arm",3,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,13,"wash","arm","Leg",1,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,13,"wash","arm","Arm",7,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,14,"shake","arm","Leg",4,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,14,"shake","arm","Arm",7,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,15,"march","leg","Leg",7,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,15,"march","leg","Arm",3,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,16,"tiptoe","leg","Leg",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,16,"tiptoe","leg","Arm",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,17,"throw","arm","Leg",1,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,17,"throw","arm","Arm",7,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,18,"lift","arm","Leg",1,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,18,"lift","arm","Arm",7,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,19,"skate","leg","Leg",7,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,19,"skate","leg","Arm",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,20,"wade","leg","Leg",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,20,"wade","leg","Arm",3,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,21,"trip","leg","Leg",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,21,"trip","leg","Arm",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,22,"roam","leg","Leg",1,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,22,"roam","leg","Arm",1,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,23,"wobble","leg","Leg",7,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,23,"wobble","leg","Arm",1,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,24,"stab","arm","Leg",1,"june"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,24,"stab","arm","Arm",7,"june"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,25,"ramble","leg","Leg",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,25,"ramble","leg","Arm",4,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,26,"wrap","arm","Leg",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,26,"wrap","arm","Arm",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,27,"hobble","leg","Leg",2,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,27,"hobble","leg","Arm",2,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,28,"twine","arm","Leg",1,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,28,"twine","arm","Arm",7,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,29,"rub","arm","Leg",1,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,29,"rub","arm","Arm",7,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,30,"pull","arm","Leg",1,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,30,"pull","arm","Arm",7,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,31,"pace","leg","Leg",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,31,"pace","leg","Arm",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,32,"file","arm","Leg",1,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,32,"file","arm","Arm",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,33,"carve","arm","Leg",1,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,33,"carve","arm","Arm",7,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,34,"bash","arm","Leg",3,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,34,"bash","arm","Arm",3,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,35,"gesture","arm","Leg",2,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,35,"gesture","arm","Arm",6,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,36,"hug","arm","Leg",1,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,36,"hug","arm","Arm",7,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,37,"walk","leg","Leg",7,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,37,"walk","leg","Arm",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,38,"cut","arm","Leg",1,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,38,"cut","arm","Arm",5,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,39,"stray","leg","Leg",7,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,39,"stray","leg","Arm",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,40,"stride","leg","Leg",3,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,40,"stride","leg","Arm",3,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,41,"grasp","arm","Leg",1,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,41,"grasp","arm","Arm",5,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,42,"flee","leg","Leg",7,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,42,"flee","leg","Arm",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,43,"trudge","leg","Leg",3,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,43,"trudge","leg","Arm",3,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,44,"tramp","leg","Leg",6,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,44,"tramp","leg","Arm",3,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,45,"peel","arm","Leg",1,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,45,"peel","arm","Arm",5,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,46,"squeeze","arm","Leg",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,46,"squeeze","arm","Arm",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,47,"trample","leg","Leg",6,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,47,"trample","leg","Arm",2,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,48,"saunter","leg","Leg",3,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,48,"saunter","leg","Arm",3,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,49,"stamp","leg","Leg",7,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,49,"stamp","leg","Arm",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,50,"tug","arm","Leg",3,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,50,"tug","arm","Arm",3,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,51,"hop","leg","Leg",7,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,51,"hop","leg","Arm",3,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,52,"traipse","leg","Leg",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,52,"traipse","leg","Arm",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,53,"hike","leg","Leg",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,53,"hike","leg","Arm",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,54,"pedal","leg","Leg",6,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,54,"pedal","leg","Arm",2,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,55,"poke","arm","Leg",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,55,"poke","arm","Arm",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,56,"switch","arm","Leg",1,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,56,"switch","arm","Arm",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,57,"toddle","leg","Leg",2,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,57,"toddle","leg","Arm",3,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,58,"rush","leg","Leg",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,58,"rush","leg","Arm",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,59,"row","arm","Leg",4,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,59,"row","arm","Arm",6,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,60,"scratch","arm","Leg",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,60,"scratch","arm","Arm",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,61,"wander","leg","Leg",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,61,"wander","leg","Arm",1,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,62,"stomp","leg","Leg",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,62,"stomp","leg","Arm",1,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,63,"dig","arm","Leg",5,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,63,"dig","arm","Arm",7,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,64,"braid","arm","Leg",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,64,"braid","arm","Arm",4,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,65,"shamble","leg","Leg",3,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,65,"shamble","leg","Arm",3,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,66,"hack","arm","Leg",1,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,66,"hack","arm","Arm",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,67,"scrub","arm","Leg",1,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,67,"scrub","arm","Arm",5,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,68,"knock","arm","Leg",1,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,68,"knock","arm","Arm",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,69,"wipe","arm","Leg",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,69,"wipe","arm","Arm",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,70,"toss","arm","Leg",3,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,70,"toss","arm","Arm",3,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,71,"push","arm","Leg",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,71,"push","arm","Arm",7,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,72,"scoop","arm","Leg",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,72,"scoop","arm","Arm",3,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,73,"grate","arm","Leg",3,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,73,"grate","arm","Arm",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,74,"slither","leg","Leg",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,74,"slither","leg","Arm",4,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,75,"clap","arm","Leg",1,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,75,"clap","arm","Arm",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,76,"creep","leg","Leg",3,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,76,"creep","leg","Arm",4,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,77,"polish","arm","Leg",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,77,"polish","arm","Arm",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,78,"cycle","leg","Leg",6,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,78,"cycle","leg","Arm",2,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,79,"straddle","leg","Leg",3,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,79,"straddle","leg","Arm",3,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,80,"slide","leg","Leg",4,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,80,"slide","leg","Arm",4,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,81,"dash","leg","Leg",4,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,81,"dash","leg","Arm",3,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,82,"slip","leg","Leg",6,"june"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,82,"slip","leg","Arm",3,"june"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,83,"mount","leg","Leg",3,"june"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,83,"mount","leg","Arm",2,"june"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,84,"stir","arm","Leg",3,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,84,"stir","arm","Arm",4,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,85,"tread","leg","Leg",3,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,85,"tread","leg","Arm",4,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,86,"clutch","arm","Leg",5,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,86,"clutch","arm","Arm",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,87,"grab","arm","Leg",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,87,"grab","arm","Arm",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,88,"crouch","leg","Leg",3,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,88,"crouch","leg","Arm",6,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,89,"fold","arm","Leg",1,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,89,"fold","arm","Arm",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,90,"pluck","arm","Leg",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,90,"pluck","arm","Arm",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,91,"trek","leg","Leg",3,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,91,"trek","leg","Arm",4,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,92,"sway","leg","Leg",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,92,"sway","leg","Arm",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,93,"jump","leg","Leg",7,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,93,"jump","leg","Arm",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,94,"kneel","leg","Leg",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,94,"kneel","leg","Arm",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,95,"stroll","leg","Leg",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,95,"stroll","leg","Arm",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,96,"squat","leg","Leg",7,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,96,"squat","leg","Arm",2,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,97,"skip","leg","Leg",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,97,"skip","leg","Arm",5,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,98,"nip","arm","Leg",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,98,"nip","arm","Arm",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,99,"strut","leg","Leg",3,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,99,"strut","leg","Arm",3,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,100,"snatch","arm","Leg",4,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,100,"snatch","arm","Arm",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,101,"grovel","leg","Leg",6,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,101,"grovel","leg","Arm",2,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,102,"prance","leg","Leg",3,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,102,"prance","leg","Arm",3,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,103,"dunk","arm","Leg",4,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,103,"dunk","arm","Arm",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,104,"glide","leg","Leg",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,104,"glide","leg","Arm",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,105,"stagger","leg","Leg",4,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,105,"stagger","leg","Arm",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,106,"lumber","leg","Leg",2,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,106,"lumber","leg","Arm",5,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,107,"claw","arm","Leg",3,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,107,"claw","arm","Arm",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,108,"chop","arm","Leg",1,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,108,"chop","arm","Arm",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,109,"jog","leg","Leg",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,109,"jog","leg","Arm",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,110,"sprint","leg","Leg",7,"june"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,110,"sprint","leg","Arm",3,"june"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,111,"punch","arm","Leg",1,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,111,"punch","arm","Arm",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,112,"stumble","leg","Leg",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,112,"stumble","leg","Arm",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,113,"seize","arm","Leg",4,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,113,"seize","arm","Arm",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,114,"skim","arm","Leg",4,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,114,"skim","arm","Arm",3,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,115,"slap","arm","Leg",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,115,"slap","arm","Arm",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,116,"clean","arm","Leg",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,116,"clean","arm","Arm",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,117,"bind","arm","Leg",4,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,117,"bind","arm","Arm",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,118,"inch","leg","Leg",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,118,"inch","leg","Arm",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,119,"limp","leg","Leg",7,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,119,"limp","leg","Arm",3,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,120,"scrape","arm","Leg",3,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,120,"scrape","arm","Arm",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,121,"catch","arm","Leg",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,121,"catch","arm","Arm",7,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,122,"brush","arm","Leg",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,122,"brush","arm","Arm",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,123,"sneak","leg","Leg",5,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,123,"sneak","leg","Arm",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,124,"grip","arm","Leg",5,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,124,"grip","arm","Arm",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,125,"bounce","leg","Leg",6,"june"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,125,"bounce","leg","Arm",2,"june"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,126,"trot","leg","Leg",7,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,126,"trot","leg","Arm",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,127,"pinch","arm","Leg",2,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,127,"pinch","arm","Arm",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,128,"waddle","leg","Leg",3,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1112",801,128,"waddle","leg","Arm",3,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1303",802,1,"wade","leg","Arm",1,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1303",802,1,"wade","leg","Leg",5,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1303",802,2,"braid","arm","Arm",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1303",802,2,"braid","arm","Leg",1,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1303",802,3,"tug","arm","Arm",5,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1303",802,3,"tug","arm","Leg",1,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1303",802,4,"leap","leg","Arm",1,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1303",802,4,"leap","leg","Leg",6,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1303",802,5,"scrub","arm","Arm",5,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1303",802,5,"scrub","arm","Leg",1,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1303",802,6,"click","arm","Arm",6,"june"
"verb_norming_L2eng_sept","2018_Sep_10_1303",802,6,"click","arm","Leg",1,"june"
"verb_norming_L2eng_sept","2018_Sep_10_1303",802,7,"bash","arm","Arm",5,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1303",802,7,"bash","arm","Leg",1,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1303",802,8,"skate","leg","Arm",1,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1303",802,8,"skate","leg","Leg",5,"june+sept"
"verb_norming_L2eng_sept","2018_Sep_10_1303",802,9,"totter","leg","Arm",1,"sept"
"verb_norming_L2eng_sept","2018_Sep_10_1303",802,9,"totter","leg","Leg",4,"sept"
